itemId:151758737, builtAt:2014, bathrooms:1, netArea:46, metro:Щелковская, floor:11, price:15500000, area:84, elevator:–, timeToMetro:9, floors:14, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:159916469, builtAt:-, bathrooms:-, netArea:44, metro:Рязанский проспект, floor:2, price:6900000, area:58.4, elevator:1 пасс., timeToMetro:10, floors:9, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:162159186, builtAt:-, bathrooms:-, netArea:40, metro:Лихоборы, floor:7, price:6900000, area:57, elevator:1 пасс., timeToMetro:2, floors:9, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:-, balcony:1 балк.
itemId:155027741, builtAt:1968, bathrooms:-, netArea:48.2, metro:Новогиреево, floor:2, price:6900000, area:55.6, elevator:1 пасс., timeToMetro:15, floors:9, rooms:3, view:двор, buildingType:вторичка, renovation:косметический, balcony:–
itemId:159837402, builtAt:1968, bathrooms:-, netArea:44.8, metro:Щелковская, floor:6, price:6900000, area:58.6, elevator:1 пасс., timeToMetro:20, floors:9, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:отсутствует, balcony:1 лодж.
itemId:163238814, builtAt:1967, bathrooms:1, netArea:40, metro:Щелковская, floor:4, price:6900000, area:55, elevator:1 пасс., timeToMetro:14, floors:9, rooms:3, view:двор, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:162775319, builtAt:1970, bathrooms:-, netArea:35, metro:Пражская, floor:4, price:6900000, area:52, elevator:1 пасс., timeToMetro:9, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:155160110, builtAt:1961, bathrooms:-, netArea:37, metro:Семеновская, floor:4, price:6900000, area:55, elevator:–, timeToMetro:11, floors:5, rooms:3, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 балк.
itemId:160049547, builtAt:1972, bathrooms:-, netArea:43.5, metro:Рязанский проспект, floor:2, price:6900000, area:58.4, elevator:1 пасс., timeToMetro:17, floors:9, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:162136967, builtAt:1970, bathrooms:-, netArea:35, metro:Пражская, floor:4, price:6900000, area:52, elevator:1 пасс., timeToMetro:9, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:157776881, builtAt:1970, bathrooms:-, netArea:41, metro:Выхино, floor:9, price:6900000, area:57, elevator:1 пасс., timeToMetro:4, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:162825415, builtAt:-, bathrooms:-, netArea:35, metro:Люблино, floor:3, price:6900000, area:53, elevator:1 пасс., timeToMetro:5, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:-, balcony:1 балк.
itemId:162727346, builtAt:-, bathrooms:-, netArea:44.6, metro:Пражская, floor:9, price:6900000, area:58.4, elevator:1 пасс., timeToMetro:15, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:160822311, builtAt:-, bathrooms:-, netArea:44, metro:Улица Академика Янгеля, floor:4, price:6900000, area:58, elevator:2 пасс., timeToMetro:12, floors:12, rooms:3, view:двор, buildingType:вторичка, renovation:отсутствует, balcony:1 лодж.
itemId:163089827, builtAt:1966, bathrooms:-, netArea:34.3, metro:Рязанский проспект, floor:3, price:6900000, area:51, elevator:1 пасс., timeToMetro:12, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:–
itemId:155917414, builtAt:1967, bathrooms:-, netArea:35, metro:Речной вокзал, floor:9, price:6900000, area:49, elevator:1 пасс., timeToMetro:20, floors:9, rooms:3, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 лодж.
itemId:161258244, builtAt:1967, bathrooms:-, netArea:38, metro:Щелковская, floor:5, price:6900000, area:60, elevator:1 пасс., timeToMetro:14, floors:9, rooms:3, view:двор, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:161635328, builtAt:1963, bathrooms:1, netArea:33, metro:Октябрьское поле, floor:1, price:17800000, area:44, elevator:1 пасс., timeToMetro:11, floors:8, rooms:3, view:улица, buildingType:сталинский, renovation:евроремонт, balcony:нет
itemId:159935772, builtAt:2004, bathrooms:2, netArea:–, metro:Проспект Вернадского, floor:15, price:37400000, area:122, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:22, rooms:3, view:двор и улица, buildingType:монолитный, renovation:евроремонт, balcony:1 лодж.
itemId:162872373, builtAt:-, bathrooms:-, netArea:44, metro:Сухаревская, floor:9, price:13500000, area:64, elevator:1 пасс., timeToMetro:7, floors:12, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:1 балк. + 1 лодж.
itemId:153378131, builtAt:1971, bathrooms:-, netArea:33.5, metro:Улица Академика Янгеля, floor:6, price:6900000, area:48, elevator:–, timeToMetro:19, floors:9, rooms:3, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 лодж.
itemId:147066679, builtAt:-, bathrooms:1, netArea:37.5, metro:Выхино, floor:2, price:6900000, area:55, elevator:нет, timeToMetro:21, floors:5, rooms:3, view:улица, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:162236507, builtAt:1974, bathrooms:-, netArea:40.8, metro:Люблино, floor:2, price:6900000, area:59, elevator:1 пасс. + 1 груз., timeToMetro:15, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:157216463, builtAt:2015, bathrooms:-, netArea:71, metro:Румянцево, floor:2, price:6900000, area:100, elevator:–, timeToMetro:13, floors:3, rooms:3, view:двор, buildingType:кирпичный, renovation:отсутствует, balcony:1 балк. + 1 лодж.
itemId:163151769, builtAt:1974, bathrooms:-, netArea:42.8, metro:Пражская, floor:8, price:6900000, area:59, elevator:1 пасс., timeToMetro:17, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:отсутствует, balcony:1 лодж.
itemId:152156817, builtAt:1972, bathrooms:-, netArea:39, metro:Тушинская, floor:2, price:6950000, area:57, elevator:1 пасс., timeToMetro:14, floors:9, rooms:3, view:двор, buildingType:вторичка, renovation:косметический, balcony:–
itemId:158429887, builtAt:1975, bathrooms:-, netArea:34, metro:Сходненская, floor:1, price:6950000, area:52, elevator:1 пасс., timeToMetro:15, floors:9, rooms:3, view:–, buildingType:панельный дом, renovation:косметический, balcony:–
itemId:159034284, builtAt:1971, bathrooms:1, netArea:38, metro:Улица Академика Янгеля, floor:1, price:6950000, area:58, elevator:1 пасс., timeToMetro:18, floors:9, rooms:3, view:улица, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
itemId:162998987, builtAt:1968, bathrooms:-, netArea:43, metro:Рязанский проспект, floor:2, price:6950000, area:57.5, elevator:1 пасс., timeToMetro:15, floors:9, rooms:3, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:нет
itemId:162417174, builtAt:1967, bathrooms:-, netArea:37.1, metro:Рязанский проспект, floor:3, price:6950000, area:55.1, elevator:–, timeToMetro:10, floors:5, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:163290375, builtAt:1968, bathrooms:-, netArea:43, metro:Рязанский проспект, floor:2, price:6950000, area:57.5, elevator:1 пасс., timeToMetro:15, floors:9, rooms:3, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:–
itemId:159632184, builtAt:1967, bathrooms:-, netArea:42, metro:Перово, floor:9, price:6950000, area:58, elevator:1 пасс., timeToMetro:17, floors:9, rooms:3, view:двор и улица, buildingType:блочный, renovation:косметический, balcony:1 балк.
itemId:31027480, builtAt:1973, bathrooms:-, netArea:43, metro:Домодедовская, floor:3, price:6950000, area:58.5, elevator:1 пасс., timeToMetro:10, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:155774385, builtAt:1973, bathrooms:-, netArea:43, metro:Южная, floor:1, price:6950000, area:64, elevator:–, timeToMetro:13, floors:12, rooms:3, view:двор и улица, buildingType:вторичка, renovation:косметический, balcony:2 лодж.
itemId:158022967, builtAt:1963, bathrooms:1, netArea:40, metro:Бульвар Рокоссовского, floor:5, price:6980000, area:55, elevator:–, timeToMetro:9, floors:5, rooms:3, view:двор, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:156687804, builtAt:1963, bathrooms:1, netArea:40, metro:Бульвар Рокоссовского, floor:5, price:6990000, area:56, elevator:–, timeToMetro:15, floors:5, rooms:3, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 балк.
itemId:162775859, builtAt:-, bathrooms:-, netArea:45, metro:Улица Академика Янгеля, floor:9, price:6990000, area:58, elevator:1 пасс., timeToMetro:10, floors:10, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:162706074, builtAt:-, bathrooms:-, netArea:34, metro:Домодедовская, floor:1, price:6990000, area:58, elevator:1 пасс., timeToMetro:12, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:163128517, builtAt:-, bathrooms:1, netArea:43.4, metro:Выхино, floor:4, price:6990000, area:59.2, elevator:1 пасс., timeToMetro:7, floors:9, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:-, balcony:1 лодж.
itemId:150847307, builtAt:1961, bathrooms:-, netArea:40, metro:Первомайская, floor:5, price:6990000, area:56, elevator:–, timeToMetro:19, floors:5, rooms:3, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 балк.
itemId:161698092, builtAt:1972, bathrooms:-, netArea:48.9, metro:Выхино, floor:1, price:6999999, area:65.8, elevator:1 пасс., timeToMetro:7, floors:9, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:–
itemId:159315811, builtAt:-, bathrooms:-, netArea:37, metro:Текстильщики, floor:1, price:7000000, area:60, elevator:1 пасс., timeToMetro:14, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:-, balcony:–
itemId:157667036, builtAt:-, bathrooms:-, netArea:42.8, metro:Красногвардейская, floor:3, price:7000000, area:61, elevator:1 пасс. + 1 груз., timeToMetro:3, floors:12, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:-, balcony:нет
