itemId:160175203, builtAt:-, bathrooms:1, netArea:79, metro:Трубная, floor:3, price:43470000, area:99, elevator:1 пасс., timeToMetro:5, floors:6, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:евроремонт, balcony:1 балк.
itemId:159374344, builtAt:1958, bathrooms:-, netArea:71, metro:Полежаевская, floor:4, price:22700000, area:99, elevator:нет, timeToMetro:9, floors:5, rooms:4, view:двор, buildingType:кирпичный, renovation:евроремонт, balcony:2 балк.
itemId:161261059, builtAt:1983, bathrooms:-, netArea:52, metro:Лермонтовский проспект, floor:3, price:9700000, area:75.1, elevator:1 пасс., timeToMetro:15, floors:12, rooms:4, view:двор, buildingType:панельный дом, renovation:косметический, balcony:3 лодж.
itemId:157885383, builtAt:1977, bathrooms:-, netArea:60.2, metro:Шипиловская, floor:2, price:9700000, area:86.3, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:12, rooms:4, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:160873456, builtAt:-, bathrooms:-, netArea:52, metro:Перово, floor:1, price:9800000, area:73, elevator:–, timeToMetro:9, floors:5, rooms:4, view:двор, buildingType:кирпичный, renovation:-, balcony:–
itemId:162328120, builtAt:-, bathrooms:-, netArea:58.1, metro:Сходненская, floor:1, price:9800000, area:75, elevator:1 пасс. + 1 груз., timeToMetro:7, floors:9, rooms:4, view:двор, buildingType:кирпичный, renovation:-, balcony:нет
itemId:158431411, builtAt:-, bathrooms:-, netArea:47, metro:Нагатинская, floor:5, price:9800000, area:63.4, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:10, rooms:4, view:двор, buildingType:панельный дом, renovation:-, balcony:1 балк.
itemId:159152752, builtAt:-, bathrooms:-, netArea:61, metro:Красногвардейская, floor:10, price:9800000, area:85, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:12, rooms:4, view:двор, buildingType:панельный дом, renovation:-, balcony:1 балк. + 1 лодж.
itemId:158314281, builtAt:1986, bathrooms:-, netArea:55, metro:Шипиловская, floor:1, price:9800000, area:72, elevator:1 пасс., timeToMetro:14, floors:14, rooms:4, view:двор, buildingType:панельный дом, renovation:косметический, balcony:–
itemId:158316592, builtAt:1969, bathrooms:-, netArea:47, metro:Нагатинская, floor:5, price:9800000, area:63.4, elevator:1 пасс., timeToMetro:19, floors:9, rooms:4, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 балк.
itemId:156052501, builtAt:-, bathrooms:-, netArea:60.7, metro:Улица Скобелевская, floor:2, price:9900000, area:92.1, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:13, rooms:4, view:двор, buildingType:кирпично-монолитный, renovation:-, balcony:1 балк.
itemId:160784221, builtAt:1962, bathrooms:1, netArea:51, metro:Преображенская площадь, floor:5, price:9900000, area:60, elevator:–, timeToMetro:7, floors:5, rooms:4, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
itemId:156476067, builtAt:-, bathrooms:-, netArea:65, metro:Жулебино, floor:1, price:9990999, area:91, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:17, rooms:4, view:двор, buildingType:панельный дом, renovation:косметический, balcony:нет
itemId:159968621, builtAt:1974, bathrooms:-, netArea:46, metro:Домодедовская, floor:4, price:10000000, area:63, elevator:1 пасс., timeToMetro:5, floors:9, rooms:4, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:158205693, builtAt:2003, bathrooms:-, netArea:48, metro:Улица Горчакова, floor:1, price:10000000, area:95, elevator:–, timeToMetro:6, floors:9, rooms:4, view:двор, buildingType:панельный дом, renovation:косметический, balcony:3 лодж.
itemId:156802925, builtAt:1995, bathrooms:-, netArea:57, metro:Жулебино, floor:2, price:10000000, area:86, elevator:1 пасс., timeToMetro:3, floors:14, rooms:4, view:двор, buildingType:вторичка, renovation:косметический, balcony:2 лодж.
itemId:163326271, builtAt:1968, bathrooms:1, netArea:48, metro:Локомотив, floor:2, price:10000000, area:62, elevator:1 пасс., timeToMetro:13, floors:9, rooms:4, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:159993527, builtAt:1934, bathrooms:-, netArea:61, metro:Динамо, floor:1, price:10000000, area:81, elevator:–, timeToMetro:17, floors:5, rooms:4, view:двор, buildingType:кирпичный, renovation:отсутствует, balcony:–
itemId:153223353, builtAt:1969, bathrooms:-, netArea:47.1, metro:Марьина роща, floor:2, price:10000000, area:61.6, elevator:1 пасс., timeToMetro:5, floors:9, rooms:4, view:двор, buildingType:вторичка, renovation:евроремонт, balcony:1 лодж.
itemId:156317884, builtAt:1970, bathrooms:-, netArea:43.2, metro:Южная, floor:5, price:10000000, area:65.2, elevator:1 пасс., timeToMetro:6, floors:9, rooms:4, view:двор, buildingType:вторичка, renovation:евроремонт, balcony:1 лодж.
itemId:161109517, builtAt:1969, bathrooms:-, netArea:46.9, metro:Планерная, floor:8, price:10000000, area:63.5, elevator:1 пасс., timeToMetro:10, floors:9, rooms:4, view:двор, buildingType:панельный дом, renovation:отсутствует, balcony:1 лодж.
itemId:151453183, builtAt:1975, bathrooms:-, netArea:52.2, metro:Бибирево, floor:1, price:10100000, area:75.3, elevator:1 пасс. + 1 груз., timeToMetro:15, floors:12, rooms:4, view:двор, buildingType:вторичка, renovation:евроремонт, balcony:2 лодж.
itemId:158273224, builtAt:-, bathrooms:-, netArea:52.8, metro:Люблино, floor:1, price:10199000, area:77, elevator:1 пасс., timeToMetro:10, floors:14, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:-, balcony:1 балк.
itemId:162434242, builtAt:1988, bathrooms:-, netArea:50.9, metro:Кантемировская, floor:1, price:10200000, area:73.8, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:14, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:160674039, builtAt:1967, bathrooms:-, netArea:–, metro:Планерная, floor:7, price:10200000, area:62.9, elevator:1 пасс., timeToMetro:4, floors:9, rooms:4, view:двор, buildingType:панельный дом, renovation:отсутствует, balcony:1 лодж.
itemId:162069955, builtAt:-, bathrooms:2, netArea:65, metro:Бульвар Адмирала Ушакова, floor:4, price:10270000, area:96, elevator:нет, timeToMetro:10, floors:12, rooms:4, view:двор, buildingType:панельный дом, renovation:-, balcony:1 балк. + 1 лодж.
itemId:154492487, builtAt:1975, bathrooms:-, netArea:46, metro:Отрадное, floor:4, price:10300000, area:65, elevator:–, timeToMetro:7, floors:9, rooms:4, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 лодж.
itemId:154207581, builtAt:1971, bathrooms:1, netArea:76, metro:Римская, floor:3, price:22900000, area:110, elevator:1 пасс. + 1 груз., timeToMetro:8, floors:12, rooms:4, view:двор, buildingType:вторичка, renovation:евроремонт, balcony:1 лодж.
itemId:163092322, builtAt:1957, bathrooms:-, netArea:75, metro:Университет, floor:5, price:35000000, area:108, elevator:1 пасс., timeToMetro:9, floors:8, rooms:4, view:двор, buildingType:кирпичный, renovation:дизайнерский, balcony:2 лодж.
itemId:159181349, builtAt:-, bathrooms:2, netArea:86, metro:Раменки, floor:17, price:44000000, area:120, elevator:2 пасс. + 1 груз., timeToMetro:12, floors:21, rooms:4, view:двор, buildingType:вторичка, renovation:дизайнерский, balcony:2 балк.
itemId:160903992, builtAt:1971, bathrooms:-, netArea:48, metro:Крылатское, floor:8, price:10400000, area:63, elevator:1 пасс., timeToMetro:13, floors:12, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:154293955, builtAt:1976, bathrooms:-, netArea:59.6, metro:Шипиловская, floor:2, price:10490000, area:83.8, elevator:2 пасс., timeToMetro:5, floors:12, rooms:4, view:двор и улица, buildingType:вторичка, renovation:косметический, balcony:1 лодж.
itemId:151376981, builtAt:1967, bathrooms:-, netArea:50, metro:Кожуховская, floor:15, price:10500000, area:70, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:16, rooms:4, view:двор, buildingType:панельный дом, renovation:отсутствует, balcony:–
itemId:159792756, builtAt:-, bathrooms:-, netArea:52, metro:Алма-Атинская, floor:2, price:10500000, area:76, elevator:–, timeToMetro:7, floors:14, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:-, balcony:3 лодж.
itemId:159124342, builtAt:-, bathrooms:-, netArea:67, metro:Бунинская аллея, floor:4, price:10500000, area:100, elevator:1 пасс. + 1 груз., timeToMetro:7, floors:4, rooms:4, view:двор, buildingType:панельный дом, renovation:-, balcony:2 лодж.
itemId:159818810, builtAt:-, bathrooms:-, netArea:60.6, metro:Зябликово, floor:5, price:10500000, area:86.8, elevator:2 пасс., timeToMetro:9, floors:12, rooms:4, view:двор, buildingType:панельный дом, renovation:-, balcony:1 балк.
itemId:162305408, builtAt:-, bathrooms:-, netArea:51, metro:Алма-Атинская, floor:2, price:10500000, area:75.3, elevator:1 пасс., timeToMetro:5, floors:14, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:евроремонт, balcony:3 лодж.
itemId:160564135, builtAt:-, bathrooms:-, netArea:58, metro:Сходненская, floor:1, price:10500000, area:77.1, elevator:1 пасс., timeToMetro:11, floors:9, rooms:4, view:двор, buildingType:панельный дом, renovation:-, balcony:1 лодж.
itemId:162954530, builtAt:-, bathrooms:-, netArea:50, metro:Перово, floor:9, price:10500000, area:70.7, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:16, rooms:4, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:нет
itemId:160422146, builtAt:1978, bathrooms:-, netArea:60.6, metro:Красногвардейская, floor:5, price:10500000, area:86.8, elevator:1 пасс. + 1 груз., timeToMetro:15, floors:12, rooms:4, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:150642920, builtAt:-, bathrooms:-, netArea:44, metro:Коломенская, floor:8, price:10500000, area:65, elevator:1 пасс., timeToMetro:3, floors:9, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:нет
itemId:159737516, builtAt:-, bathrooms:-, netArea:57, metro:Бульвар Дмитрия Донского, floor:3, price:10500000, area:92, elevator:1 пасс. + 1 груз., timeToMetro:12, floors:14, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:3 лодж.
itemId:154720967, builtAt:-, bathrooms:-, netArea:46, metro:Строгино, floor:7, price:10590000, area:63, elevator:1 пасс., timeToMetro:3, floors:9, rooms:4, view:двор, buildingType:панельный дом, renovation:-, balcony:1 балк.
itemId:158563962, builtAt:-, bathrooms:-, netArea:60, metro:Красногвардейская, floor:8, price:10600000, area:85.4, elevator:1 пасс., timeToMetro:10, floors:12, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:-, balcony:1 лодж.
itemId:155678585, builtAt:1978, bathrooms:-, netArea:61, metro:Красногвардейская, floor:8, price:10600000, area:85, elevator:2 пасс., timeToMetro:10, floors:12, rooms:4, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 балк.
