itemId:161161564, builtAt:1978, bathrooms:-, netArea:32, metro:Бибирево, floor:11, price:10500000, area:53.2, elevator:1 пасс. + 1 груз., timeToMetro:4, floors:16, rooms:2, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 балк.
itemId:163126237, builtAt:1961, bathrooms:1, netArea:32, metro:Щелковская, floor:3, price:6195000, area:42.9, elevator:–, timeToMetro:14, floors:5, rooms:2, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:162070637, builtAt:1962, bathrooms:1, netArea:27, metro:Первомайская, floor:5, price:6200000, area:43.5, elevator:–, timeToMetro:7, floors:5, rooms:2, view:двор, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:162825196, builtAt:-, bathrooms:-, netArea:22, metro:Перово, floor:7, price:6200000, area:38.2, elevator:1 пасс., timeToMetro:11, floors:12, rooms:2, view:двор, buildingType:панельный дом, renovation:-, balcony:1 балк.
itemId:159790062, builtAt:-, bathrooms:-, netArea:30, metro:Теплый Стан, floor:5, price:6190000, area:44, elevator:1 пасс., timeToMetro:10, floors:9, rooms:2, view:двор, buildingType:панельный дом, renovation:-, balcony:1 лодж.
itemId:160431789, builtAt:1960, bathrooms:1, netArea:25, metro:Нижегородская, floor:1, price:6150000, area:42, elevator:–, timeToMetro:19, floors:5, rooms:2, view:двор, buildingType:кирпичный, renovation:косметический, balcony:–
itemId:150255323, builtAt:1962, bathrooms:1, netArea:23, metro:Калужская, floor:5, price:6200000, area:38, elevator:1 пасс., timeToMetro:17, floors:9, rooms:2, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 балк.
itemId:155277875, builtAt:1962, bathrooms:1, netArea:24, metro:Калужская, floor:5, price:6200000, area:38, elevator:–, timeToMetro:17, floors:9, rooms:2, view:двор, buildingType:блочный, renovation:отсутствует, balcony:1 балк.
itemId:163033596, builtAt:-, bathrooms:-, netArea:22.8, metro:Кантемировская, floor:1, price:6200000, area:38.2, elevator:нет, timeToMetro:26, floors:16, rooms:2, view:двор, buildingType:панельный дом, renovation:косметический, balcony:нет
itemId:153151850, builtAt:1972, bathrooms:-, netArea:28, metro:Пражская, floor:3, price:6200000, area:44.1, elevator:1 пасс., timeToMetro:17, floors:9, rooms:2, view:двор, buildingType:панельный дом, renovation:косметический, balcony:–
itemId:162221271, builtAt:-, bathrooms:-, netArea:15, metro:Верхние котлы, floor:1, price:6200000, area:42, elevator:1 пасс., timeToMetro:7, floors:14, rooms:2, view:улица, buildingType:панельный дом, renovation:-, balcony:–
itemId:160695717, builtAt:1968, bathrooms:-, netArea:28, metro:Щелковская, floor:2, price:6200000, area:46, elevator:–, timeToMetro:4, floors:9, rooms:2, view:двор, buildingType:панельный дом, renovation:косметический, balcony:–
itemId:162417599, builtAt:1967, bathrooms:1, netArea:23.3, metro:Новогиреево, floor:2, price:6300000, area:38.6, elevator:1 пасс. + 1 груз., timeToMetro:7, floors:12, rooms:2, view:двор, buildingType:блочный, renovation:косметический, balcony:–
itemId:155366280, builtAt:1965, bathrooms:1, netArea:24, metro:ВДНХ, floor:1, price:6300000, area:38, elevator:1 пасс., timeToMetro:14, floors:9, rooms:2, view:двор, buildingType:блочный, renovation:отсутствует, balcony:–
itemId:161467886, builtAt:-, bathrooms:-, netArea:30.3, metro:Орехово, floor:2, price:6300000, area:51.9, elevator:1 пасс. + 1 груз., timeToMetro:2, floors:17, rooms:2, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:159998281, builtAt:1963, bathrooms:1, netArea:32, metro:Щелковская, floor:4, price:6300000, area:45, elevator:–, timeToMetro:10, floors:5, rooms:2, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:160472595, builtAt:-, bathrooms:-, netArea:27, metro:Бульвар Дмитрия Донского, floor:9, price:6250000, area:48, elevator:1 пасс., timeToMetro:10, floors:9, rooms:2, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:161053629, builtAt:1970, bathrooms:-, netArea:29, metro:Выхино, floor:7, price:6250000, area:46, elevator:1 пасс., timeToMetro:15, floors:9, rooms:2, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:159253749, builtAt:1948, bathrooms:-, netArea:29, metro:Перово, floor:2, price:6300000, area:50, elevator:–, timeToMetro:10, floors:3, rooms:2, view:–, buildingType:кирпичный, renovation:косметический, balcony:–
itemId:162824257, builtAt:-, bathrooms:-, netArea:32.5, metro:Бибирево, floor:1, price:6250000, area:52.1, elevator:1 пасс., timeToMetro:15, floors:12, rooms:2, view:двор, buildingType:панельный дом, renovation:косметический, balcony:нет
itemId:159072758, builtAt:-, bathrooms:-, netArea:30, metro:Печатники, floor:6, price:6300000, area:45, elevator:1 пасс., timeToMetro:5, floors:9, rooms:2, view:двор, buildingType:блочный, renovation:-, balcony:1 балк.
itemId:159650233, builtAt:1975, bathrooms:-, netArea:30, metro:Люблино, floor:3, price:6250000, area:45.9, elevator:1 пасс., timeToMetro:6, floors:9, rooms:2, view:двор, buildingType:панельный дом, renovation:отсутствует, balcony:1 лодж.
itemId:159561915, builtAt:-, bathrooms:-, netArea:–, metro:Сходненская, floor:7, price:6300000, area:38.5, elevator:2 пасс., timeToMetro:12, floors:12, rooms:2, view:двор и улица, buildingType:блочный, renovation:косметический, balcony:1 балк.
itemId:150956941, builtAt:1985, bathrooms:-, netArea:30, metro:Алма-Атинская, floor:1, price:6300000, area:52, elevator:2 пасс., timeToMetro:9, floors:14, rooms:2, view:двор, buildingType:вторичка, renovation:косметический, balcony:–
itemId:162561797, builtAt:2015, bathrooms:1, netArea:20, metro:Водный стадион, floor:3, price:7700000, area:42, elevator:2 пасс. + 2 груз., timeToMetro:6, floors:26, rooms:2, view:двор, buildingType:монолитный, renovation:дизайнерский, balcony:–
itemId:161165904, builtAt:-, bathrooms:-, netArea:–, metro:Академическая, floor:4, price:7799000, area:42.2, elevator:нет, timeToMetro:13, floors:5, rooms:2, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:159216731, builtAt:1953, bathrooms:1, netArea:35, metro:Киевская, floor:6, price:13700000, area:52, elevator:1 пасс., timeToMetro:7, floors:12, rooms:2, view:двор, buildingType:кирпичный, renovation:отсутствует, balcony:–
itemId:161429162, builtAt:-, bathrooms:1, netArea:29.5, metro:Водный стадион, floor:1, price:6300000, area:41.3, elevator:–, timeToMetro:4, floors:5, rooms:2, view:улица, buildingType:вторичка, renovation:косметический, balcony:–
itemId:160485964, builtAt:1971, bathrooms:-, netArea:–, metro:Выхино, floor:6, price:6300000, area:45, elevator:1 пасс., timeToMetro:10, floors:9, rooms:2, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:163061492, builtAt:1970, bathrooms:-, netArea:23, metro:Сходненская, floor:7, price:6300000, area:38.5, elevator:2 пасс., timeToMetro:10, floors:12, rooms:2, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:163050465, builtAt:1961, bathrooms:1, netArea:29, metro:Балтийская, floor:5, price:6300000, area:43.6, elevator:–, timeToMetro:6, floors:5, rooms:2, view:двор, buildingType:кирпичный, renovation:отсутствует, balcony:1 балк.
itemId:158907732, builtAt:1960, bathrooms:1, netArea:29, metro:Перово, floor:3, price:6350000, area:44, elevator:–, timeToMetro:15, floors:5, rooms:2, view:–, buildingType:кирпичный, renovation:евроремонт, balcony:1 балк.
itemId:161025074, builtAt:1978, bathrooms:-, netArea:29, metro:Зябликово, floor:9, price:6400000, area:46, elevator:1 пасс., timeToMetro:8, floors:9, rooms:2, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:155531668, builtAt:1979, bathrooms:-, netArea:27, metro:Строгино, floor:8, price:6400000, area:44.2, elevator:1 пасс., timeToMetro:18, floors:9, rooms:2, view:двор, buildingType:вторичка, renovation:косметический, balcony:–
itemId:161520555, builtAt:1963, bathrooms:1, netArea:23, metro:Чертановская, floor:7, price:6400000, area:37, elevator:1 пасс., timeToMetro:7, floors:9, rooms:2, view:двор, buildingType:блочный, renovation:косметический, balcony:1 балк.
itemId:162262772, builtAt:-, bathrooms:-, netArea:27, metro:Улица Академика Янгеля, floor:8, price:6400000, area:44, elevator:2 пасс., timeToMetro:10, floors:12, rooms:2, view:двор, buildingType:панельный дом, renovation:-, balcony:1 балк.
itemId:161998605, builtAt:1998, bathrooms:-, netArea:32, metro:Бунинская аллея, floor:6, price:6400000, area:53, elevator:1 пасс. + 1 груз., timeToMetro:12, floors:10, rooms:2, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:152669613, builtAt:1977, bathrooms:-, netArea:30, metro:Домодедовская, floor:7, price:6400000, area:51, elevator:1 пасс. + 1 груз., timeToMetro:18, floors:12, rooms:2, view:улица, buildingType:вторичка, renovation:отсутствует, balcony:–
itemId:156252502, builtAt:1968, bathrooms:-, netArea:24, metro:Бабушкинская, floor:8, price:6500000, area:39, elevator:1 пасс., timeToMetro:5, floors:12, rooms:2, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 лодж.
itemId:147843742, builtAt:-, bathrooms:-, netArea:28, metro:Кантемировская, floor:1, price:6500000, area:42, elevator:–, timeToMetro:3, floors:5, rooms:2, view:двор и улица, buildingType:вторичка, renovation:евроремонт, balcony:–
itemId:163141122, builtAt:1974, bathrooms:-, netArea:30, metro:Алтуфьево, floor:3, price:6500000, area:46, elevator:1 пасс., timeToMetro:8, floors:9, rooms:2, view:двор, buildingType:панельный дом, renovation:косметический, balcony:–
itemId:153164547, builtAt:-, bathrooms:1, netArea:28, metro:Сходненская, floor:2, price:6500000, area:44, elevator:1 пасс., timeToMetro:10, floors:9, rooms:2, view:двор, buildingType:вторичка, renovation:косметический, balcony:–
itemId:159649462, builtAt:1967, bathrooms:-, netArea:22.3, metro:Медведково, floor:7, price:6500000, area:39, elevator:1 пасс., timeToMetro:7, floors:14, rooms:2, view:двор, buildingType:блочный, renovation:косметический, balcony:1 балк.
itemId:159885123, builtAt:1964, bathrooms:-, netArea:30.7, metro:Электрозаводская, floor:4, price:6500000, area:45.8, elevator:–, timeToMetro:15, floors:5, rooms:2, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:161472501, builtAt:1999, bathrooms:-, netArea:33, metro:Бунинская аллея, floor:1, price:6480000, area:53.3, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:17, rooms:2, view:улица, buildingType:панельный дом, renovation:косметический, balcony:–
