itemId:161839729, builtAt:-, bathrooms:1, netArea:18, metro:Беляево, floor:9, price:5990000, area:32, elevator:1 пасс., timeToMetro:10, floors:9, rooms:1, view:двор, buildingType:панельный дом, renovation:-, balcony:нет
itemId:162069406, builtAt:-, bathrooms:1, netArea:19, metro:Перово, floor:3, price:4950000, area:31, elevator:–, timeToMetro:9, floors:5, rooms:1, view:двор, buildingType:кирпичный, renovation:евроремонт, balcony:1 балк.
itemId:153713312, builtAt:-, bathrooms:1, netArea:20, metro:Марьино, floor:2, price:5000000, area:40, elevator:1 пасс. + 1 груз., timeToMetro:15, floors:16, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:162710312, builtAt:-, bathrooms:-, netArea:18.8, metro:Царицыно, floor:7, price:5000000, area:32.6, elevator:1 пасс., timeToMetro:5, floors:9, rooms:1, view:двор, buildingType:панельный дом, renovation:-, balcony:–
itemId:162118939, builtAt:1973, bathrooms:1, netArea:17, metro:Беляево, floor:9, price:5000000, area:32, elevator:2 пасс., timeToMetro:15, floors:12, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:159012807, builtAt:1974, bathrooms:-, netArea:19, metro:Алтуфьево, floor:2, price:4950000, area:33, elevator:1 пасс., timeToMetro:13, floors:9, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:–
itemId:161884921, builtAt:2006, bathrooms:1, netArea:19, metro:Бунинская аллея, floor:3, price:5000000, area:37.6, elevator:1 пасс. + 1 груз., timeToMetro:18, floors:14, rooms:1, view:улица, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:162646275, builtAt:-, bathrooms:1, netArea:18.6, metro:Тушинская, floor:5, price:4950000, area:31.4, elevator:нет, timeToMetro:10, floors:5, rooms:1, view:двор, buildingType:кирпичный, renovation:-, balcony:1 балк.
itemId:162254959, builtAt:-, bathrooms:-, netArea:14, metro:Отрадное, floor:6, price:4950000, area:27, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:9, rooms:1, view:улица, buildingType:блочный, renovation:-, balcony:нет
itemId:162070093, builtAt:1963, bathrooms:1, netArea:18, metro:Каховская, floor:4, price:4950000, area:31, elevator:–, timeToMetro:16, floors:5, rooms:1, view:двор, buildingType:панельный дом, renovation:отсутствует, balcony:1 балк.
itemId:157830904, builtAt:2000, bathrooms:-, netArea:15, metro:Братиславская, floor:1, price:4950000, area:34, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:12, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:–
itemId:161043183, builtAt:1995, bathrooms:1, netArea:19.2, metro:Жулебино, floor:1, price:4990000, area:37.2, elevator:1 пасс. + 1 груз., timeToMetro:9, floors:14, rooms:1, view:–, buildingType:панельный дом, renovation:косметический, balcony:–
itemId:155952796, builtAt:1963, bathrooms:1, netArea:20, metro:Свиблово, floor:6, price:5000000, area:33, elevator:1 пасс., timeToMetro:12, floors:9, rooms:1, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 балк.
itemId:162776578, builtAt:-, bathrooms:1, netArea:–, metro:Тимирязевская, floor:1, price:5000000, area:34, elevator:нет, timeToMetro:4, floors:9, rooms:1, view:–, buildingType:вторичка, renovation:косметический, balcony:нет
itemId:163059699, builtAt:1975, bathrooms:1, netArea:18.7, metro:Шипиловская, floor:6, price:5000000, area:32.7, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:9, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:–
itemId:162446654, builtAt:1969, bathrooms:1, netArea:17, metro:Братиславская, floor:2, price:5000000, area:29.7, elevator:1 пасс., timeToMetro:13, floors:9, rooms:1, view:–, buildingType:кирпичный, renovation:косметический, balcony:–
itemId:163006161, builtAt:1962, bathrooms:1, netArea:19.8, metro:Нагорная, floor:3, price:4950000, area:31.4, elevator:–, timeToMetro:16, floors:5, rooms:1, view:–, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:162609507, builtAt:1975, bathrooms:1, netArea:18.7, metro:Домодедовская, floor:6, price:5000000, area:32.7, elevator:1 пасс., timeToMetro:10, floors:9, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:–
itemId:163003819, builtAt:-, bathrooms:-, netArea:21, metro:Новокосино, floor:2, price:4950000, area:40, elevator:1 пасс. + 1 груз., timeToMetro:17, floors:16, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:нет
itemId:158225420, builtAt:1974, bathrooms:1, netArea:15.5, metro:Филевский парк, floor:1, price:5100000, area:25.1, elevator:1 пасс., timeToMetro:9, floors:9, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:–
itemId:160947439, builtAt:1961, bathrooms:1, netArea:19.8, metro:Полежаевская, floor:3, price:5099999, area:32, elevator:–, timeToMetro:15, floors:5, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:150996285, builtAt:-, bathrooms:-, netArea:24, metro:Улица Горчакова, floor:5, price:5100000, area:36, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:12, rooms:1, view:двор, buildingType:вторичка, renovation:евроремонт, balcony:–
itemId:162088742, builtAt:1962, bathrooms:-, netArea:19, metro:Щелковская, floor:6, price:5050000, area:32, elevator:1 пасс., timeToMetro:10, floors:6, rooms:1, view:двор, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:159833997, builtAt:1986, bathrooms:1, netArea:20, metro:Шипиловская, floor:1, price:5090000, area:39, elevator:1 пасс., timeToMetro:14, floors:14, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:–
itemId:159034443, builtAt:1974, bathrooms:1, netArea:15, metro:Текстильщики, floor:2, price:4699990, area:30, elevator:1 пасс., timeToMetro:10, floors:9, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:–
itemId:161840294, builtAt:1976, bathrooms:-, netArea:20.9, metro:Тропарево, floor:1, price:6000000, area:39.2, elevator:2 пасс., timeToMetro:15, floors:12, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:–
itemId:161486993, builtAt:-, bathrooms:1, netArea:18.7, metro:Домодедовская, floor:3, price:5499000, area:33, elevator:1 пасс., timeToMetro:4, floors:9, rooms:1, view:двор и улица, buildingType:панельный дом, renovation:евроремонт, balcony:нет
itemId:162549099, builtAt:1966, bathrooms:1, netArea:20, metro:Окружная, floor:9, price:5100000, area:33, elevator:1 пасс., timeToMetro:3, floors:10, rooms:1, view:двор, buildingType:блочный, renovation:косметический, balcony:1 балк.
itemId:162825311, builtAt:-, bathrooms:-, netArea:18, metro:Южная, floor:8, price:5090000, area:33, elevator:1 пасс., timeToMetro:7, floors:9, rooms:1, view:двор, buildingType:панельный дом, renovation:-, balcony:–
itemId:159182111, builtAt:1973, bathrooms:1, netArea:19.7, metro:Улица Академика Янгеля, floor:10, price:5100000, area:35.2, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:12, rooms:1, view:двор, buildingType:блочный, renovation:косметический, balcony:–
itemId:156486799, builtAt:1976, bathrooms:-, netArea:19, metro:Алтуфьево, floor:5, price:5100000, area:38, elevator:2 пасс., timeToMetro:19, floors:12, rooms:1, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 лодж.
itemId:161642951, builtAt:-, bathrooms:1, netArea:19, metro:Медведково, floor:6, price:5100000, area:32.7, elevator:1 пасс., timeToMetro:9, floors:9, rooms:1, view:улица, buildingType:панельный дом, renovation:косметический, balcony:нет
itemId:155032420, builtAt:2002, bathrooms:-, netArea:14, metro:Бульвар Адмирала Ушакова, floor:16, price:5100000, area:37, elevator:–, timeToMetro:10, floors:17, rooms:1, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 балк.
itemId:162272567, builtAt:1974, bathrooms:1, netArea:18, metro:Орехово, floor:6, price:5100000, area:33, elevator:1 пасс., timeToMetro:6, floors:9, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:–
itemId:156536188, builtAt:1971, bathrooms:1, netArea:19, metro:Улица Академика Янгеля, floor:7, price:5100000, area:33, elevator:1 пасс., timeToMetro:15, floors:9, rooms:1, view:двор, buildingType:вторичка, renovation:косметический, balcony:–
itemId:159023147, builtAt:1969, bathrooms:1, netArea:19, metro:Медведково, floor:4, price:5150000, area:35, elevator:1 пасс., timeToMetro:6, floors:9, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:–
itemId:159767388, builtAt:1969, bathrooms:1, netArea:18.9, metro:Печатники, floor:7, price:5200000, area:32, elevator:1 пасс., timeToMetro:15, floors:9, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:–
itemId:161916580, builtAt:-, bathrooms:1, netArea:19, metro:Петровско-Разумовская, floor:4, price:5200000, area:32, elevator:1 пасс., timeToMetro:2, floors:9, rooms:1, view:улица, buildingType:панельный дом, renovation:косметический, balcony:нет
itemId:162062617, builtAt:1977, bathrooms:-, netArea:18, metro:Шипиловская, floor:12, price:5200000, area:33, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:12, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:158937527, builtAt:1972, bathrooms:-, netArea:18, metro:Беляево, floor:2, price:5199999, area:33, elevator:1 пасс., timeToMetro:24, floors:9, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:–
itemId:160790047, builtAt:-, bathrooms:-, netArea:18, metro:Бабушкинская, floor:9, price:5200000, area:34, elevator:1 пасс. + 1 груз., timeToMetro:15, floors:12, rooms:1, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
itemId:158454210, builtAt:2001, bathrooms:-, netArea:14.5, metro:Улица Скобелевская, floor:6, price:5150000, area:35.5, elevator:1 пасс. + 1 груз., timeToMetro:12, floors:12, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:157859574, builtAt:1969, bathrooms:1, netArea:20, metro:Крымская, floor:1, price:5150000, area:35, elevator:1 пасс., timeToMetro:13, floors:12, rooms:1, view:двор, buildingType:блочный, renovation:косметический, balcony:–
